,k,q_squared,x_b,t,phi,sigma,sigma_stat_plus,ReH,ReE,ReHt,dvcs
1861,5.75,1.3899999856948853,0.1550000011920929,-0.1099999994039535,202.6000061035156,1.2003135681152344,0.1770000010728836,-0.4147483609088401,-0.31,-0.6368250229435923,0.0741263095546142
1862,5.75,1.3899999856948853,0.1550000011920929,-0.1099999994039535,217.66000366210935,1.3201274871826172,0.1968400031328201,-0.4147483609088401,-0.31,-0.6368250229435923,0.0741263095546142
1863,5.75,1.3899999856948853,0.1550000011920929,-0.1099999994039535,232.72000122070312,1.522790789604187,0.1969199925661087,-0.4147483609088401,-0.31,-0.6368250229435923,0.0741263095546142
1864,5.75,1.3899999856948853,0.1550000011920929,-0.1099999994039535,247.77999877929688,1.843345165252685,0.1614399999380111,-0.4147483609088401,-0.31,-0.6368250229435923,0.0741263095546142
1865,5.75,1.3899999856948853,0.1550000011920929,-0.1099999994039535,262.8500061035156,2.3452422618865967,0.4029299914836883,-0.4147483609088401,-0.31,-0.6368250229435923,0.0741263095546142
1866,5.75,1.3899999856948853,0.1550000011920929,-0.1099999994039535,277.8800048828125,3.141350507736206,0.2378800064325332,-0.4147483609088401,-0.31,-0.6368250229435923,0.0741263095546142
1867,5.75,1.3899999856948853,0.1550000011920929,-0.1099999994039535,291.5899963378906,4.306550979614258,0.5970500111579895,-0.4147483609088401,-0.31,-0.6368250229435923,0.0741263095546142
1868,5.75,1.3899999856948853,0.1550000011920929,-0.1099999994039535,303.9200134277344,5.971164703369141,0.0,-0.4147483609088401,-0.31,-0.6368250229435923,0.0741263095546142
1869,5.75,1.3899999856948853,0.1550000011920929,-0.1099999994039535,315.70001220703125,8.486166000366211,0.0,-0.4147483609088401,-0.31,-0.6368250229435923,0.0741263095546142
1870,5.75,1.3899999856948853,0.1550000011920929,-0.1099999994039535,337.5,17.322277069091797,0.0,-0.4147483609088401,-0.31,-0.6368250229435923,0.0741263095546142
1871,5.75,1.3899999856948853,0.1550000011920929,-0.1099999994039535,352.5,25.308788299560547,0.0,-0.4147483609088401,-0.31,-0.6368250229435923,0.0741263095546142
1872,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,7.5,34.05936813354492,0.0,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1873,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,22.5,16.66781234741211,0.0,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1874,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,37.5,8.15958309173584,0.0,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1875,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,56.68999862670898,3.974304676055908,0.0,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1876,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,68.05999755859375,2.823690891265869,0.263260006904602,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1877,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,82.05000305175781,1.9821430444717407,0.1668999940156936,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1878,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,97.12999725341795,1.4498357772827148,0.1886699944734573,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1879,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,112.1999969482422,1.1279897689819336,0.198630005121231,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1880,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,127.2699966430664,0.9275663495063782,0.1112800016999244,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1881,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,142.3300018310547,0.8031933307647705,0.1450800001621246,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1882,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,157.39999389648438,0.7304869294166565,0.1128100007772445,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1883,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,172.47000122070312,0.6968768239021301,0.0949700027704238,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1884,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,187.52999877929688,0.6968768239021301,0.1262899935245514,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1885,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,202.6000061035156,0.7304869294166565,0.1204700022935867,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1886,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,217.6699981689453,0.8031933307647705,0.097120001912117,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1887,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,232.72999572753903,0.9275657534599304,0.1311700046062469,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1888,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,247.8000030517578,1.1279897689819336,0.1277599930763244,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1889,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,262.8699951171875,1.4498354196548462,0.1187900006771087,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1890,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,277.95001220703125,1.9821430444717407,0.220100000500679,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1891,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,291.94000244140625,2.823688268661499,0.2788299918174743,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1892,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,303.3099975585937,3.9743010997772217,0.0,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1893,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,322.5,8.15958309173584,0.0,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1894,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,337.5,16.66781234741211,0.0,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1895,5.75,1.3899999856948853,0.1550000011920929,-0.1500000059604644,352.5,34.05936813354492,0.0,-0.3680345419297743,-0.31,-0.6191636748999666,0.0731546964466494
1896,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,7.5,58.16886901855469,0.0,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1897,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,22.5,14.532570838928224,0.0,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1898,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,37.5,5.718153953552246,0.0,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1899,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,56.52999877929688,2.5445988178253174,0.0,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1900,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,67.31999969482422,1.7913100719451904,0.1920499950647354,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1901,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,82.0199966430664,1.210086226463318,0.1258700042963028,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1902,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,97.11000061035156,0.8777197003364563,0.1256700009107589,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1903,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,112.19000244140624,0.6817816495895386,0.0980599969625473,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1904,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,127.26000213623048,0.5620020031929016,0.0804700031876564,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1905,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,142.3300018310547,0.4885614812374115,0.066100001335144,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1906,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,157.39999389648438,0.4460278749465942,0.0749799981713295,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1907,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,172.47000122070312,0.4264624118804931,0.0719000026583671,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1908,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,187.52999877929688,0.4264624118804931,0.0751399993896484,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1909,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,202.6000061035156,0.4460278749465942,0.0715600028634071,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1910,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,217.6699981689453,0.4885614812374115,0.0735799968242645,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1911,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,232.7400054931641,0.5620020031929016,0.1128600016236305,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1912,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,247.80999755859372,0.6817816495895386,0.0948899984359741,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1913,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,262.8900146484375,0.8777201175689697,0.129940003156662,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1914,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,277.9800109863281,1.210086226463318,0.1118000000715255,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1915,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,292.67999267578125,1.7913100719451904,0.3332599997520447,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1916,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,303.4700012207031,2.5445964336395264,0.0,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1917,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,322.5,5.718142509460449,0.0,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1918,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,337.5,14.532570838928224,0.0,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1919,5.75,1.3899999856948853,0.1550000011920929,-0.2000000029802322,352.5,58.16886901855469,0.0,-0.3492746276693343,-0.31,-0.5963044273350082,0.0719045488586375
1920,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,7.5,91.99140167236328,0.0,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1921,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,22.5,10.303796768188477,0.0,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1922,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,37.5,3.637219667434693,0.0,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1923,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,56.02999877929688,1.5879511833190918,0.0,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1924,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,66.91999816894531,1.1029949188232422,0.1466200053691864,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1925,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,82.0,0.7353006601333618,0.099770002067089,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1926,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,97.08999633789062,0.5359349250793457,0.0583899989724159,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1927,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,112.18000030517578,0.4199896454811096,0.0584600009024143,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1928,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,127.25,0.3499366044998169,0.0535399988293647,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1929,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,142.32000732421875,0.3073341846466064,0.0422899983823299,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1930,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,157.38999938964844,0.2827993929386139,0.0562699995934963,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1931,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,172.4600067138672,0.271548181772232,0.0888200029730796,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1932,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,187.5399932861328,0.271548181772232,0.0580199994146823,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1933,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,202.6100006103516,0.2827993929386139,0.0414899997413158,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1934,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,217.67999267578125,0.3073341250419616,0.0367299988865852,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1935,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,232.75,0.3499366044998169,0.0534400008618831,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1936,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,247.82000732421875,0.4199896454811096,0.0472600013017654,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1937,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,262.9100036621094,0.5359345078468323,0.0750100016593933,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1938,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,278.0,0.7353006601333618,0.1124299988150596,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1939,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,293.0799865722656,1.1029942035675049,0.1200900003314018,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1940,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,303.9700012207031,1.587948441505432,0.0,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1941,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,322.5,3.6372127532958975,0.0,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1942,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,337.5,10.303796768188477,0.0,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1943,5.75,1.3899999856948853,0.1550000011920929,-0.2599999904632568,352.5,91.98772430419922,0.0,-0.3873973522067699,-0.31,-0.5677436173517334,0.0703505733805359
1944,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,7.5,26.962093353271484,0.0,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1945,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,22.5,5.313251972198486,0.0,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1946,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,44.29999923706055,1.4351720809936523,0.0,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1947,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,54.08000183105469,0.961946427822113,0.1416800022125244,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1948,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,66.87999725341797,0.6308432221412659,0.1110199987888336,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1949,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,81.98999786376953,0.4283097386360168,0.0499599985778331,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1950,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,97.08000183105467,0.3192093968391418,0.0390300005674362,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1951,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,112.16999816894533,0.256125807762146,0.049320001155138,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1952,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,127.25,0.2182118594646453,0.035080000758171,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1953,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,142.32000732421875,0.195286214351654,0.0299900006502866,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1954,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,157.38999938964844,0.1821307837963104,0.0289999991655349,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1955,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,172.4600067138672,0.1761111319065094,0.0300500001758337,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1956,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,187.5399932861328,0.1761111319065094,0.0465000011026859,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1957,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,202.6100006103516,0.1821307837963104,0.0360700003802776,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1958,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,217.67999267578125,0.1952861547470092,0.0254999995231628,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1959,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,232.75,0.2182118594646453,0.0365899987518787,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1960,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,247.8300018310547,0.2561257183551788,0.0330700017511844,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1961,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,262.9200134277344,0.3192093968391418,0.0420200005173683,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1962,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,278.010009765625,0.4283097386360168,0.0537399984896183,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1963,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,293.1199951171875,0.6308428645133972,0.0691400021314621,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1964,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,305.9200134277344,0.961946427822113,0.12151999771595,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1965,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,315.70001220703125,1.4351720809936523,0.0,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1966,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,337.5,5.313251972198486,0.0,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1967,5.75,1.3899999856948853,0.1550000011920929,-0.3400000035762787,352.5,26.962093353271484,0.0,-0.526900658677579,-0.31,-0.5277995933621575,0.0681838491573318
1968,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,7.5,5.012922286987305,0.0,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1969,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,22.5,2.084141731262207,0.0,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1970,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,42.84999847412109,0.7550191283226013,0.0,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1971,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,51.970001220703125,0.5352210402488708,0.0633599981665611,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1972,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,66.87999725341797,0.3418394029140472,0.0502399988472461,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1973,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,81.9800033569336,0.2436248064041137,0.0306400004774332,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1974,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,97.08000183105467,0.1900508105754852,0.025170000270009,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1975,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,112.16000366210938,0.159014493227005,0.0201999992132186,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1976,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,127.23999786376952,0.1403400599956512,0.0229299999773502,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1977,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,142.32000732421875,0.1290489286184311,0.0355399996042251,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1978,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,157.38999938964844,0.1225795000791549,0.026300000026822,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1979,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,172.4600067138672,0.1196205243468284,0.0195799991488456,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1980,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,187.5399932861328,0.1196205243468284,0.0264999996870756,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1981,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,202.6100006103516,0.1225795000791549,0.0155100002884864,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1982,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,217.67999267578125,0.1290489137172699,0.0176199991255998,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1983,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,232.75999450683597,0.1403400301933288,0.0169900003820657,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1984,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,247.83999633789065,0.159014493227005,0.023259999230504,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1985,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,262.9200134277344,0.1900508105754852,0.0214300006628036,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1986,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,278.0199890136719,0.243624597787857,0.0295800007879734,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1987,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,293.1199951171875,0.3418391048908233,0.0397699996829032,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1988,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,308.0299987792969,0.5352210998535156,0.0814799964427948,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1989,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,317.1499938964844,0.7550184726715088,0.0,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1990,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,337.5,2.084136724472046,0.0,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1991,5.75,1.3899999856948853,0.1550000011920929,-0.449999988079071,352.5,5.012895107269287,0.0,-0.8057379006926636,-0.31,-0.4695848356572363,0.0650187657155449
1992,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,7.849999904632568,5.092720985412598,0.4205799996852875,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
1993,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,22.93000030517578,4.275836944580078,0.3297399878501892,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
1994,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,37.41999816894531,3.265941858291626,0.257860004901886,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
1995,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,52.08000183105469,2.3928027153015137,0.2110199928283691,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
1996,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,67.08999633789062,1.7413699626922607,0.2899999916553497,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
1997,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,82.12999725341797,1.2945306301116943,0.1626199930906295,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
1998,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,97.16999816894533,0.9938210844993592,0.1652500033378601,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
1999,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,112.20999908447266,0.7921440601348877,0.1217899993062019,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
2000,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,127.2699966430664,0.657646656036377,0.121919997036457,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
2001,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,142.3300018310547,0.5703988075256348,0.0861399993300437,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
2002,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,157.38999938964844,0.5180037021636963,0.1098299995064735,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
2003,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,172.4600067138672,0.4933848083019256,0.0776299983263015,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
2004,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,187.5399932861328,0.4933848083019256,0.1453000009059906,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
2005,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,202.6100006103516,0.5180036425590515,0.0588500015437603,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
2006,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,217.6699981689453,0.5703988075256348,0.0712300017476081,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
2007,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,232.72999572753903,0.6576464176177979,0.0941900014877319,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
2008,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,247.7899932861328,0.7921437621116638,0.1016099974513053,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
2009,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,262.8299865722656,0.9938206672668456,0.1151200011372566,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
2010,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,277.8699951171875,1.2945305109024048,0.1251599937677383,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
2011,5.75,1.4500000476837158,0.1840000003576278,-0.1099999994039535,292.9100036621094,1.7413699626922607,0.2286300063133239,-0.3815647415276443,-0.31,-0.5907530940215195,0.061693168060957
